file_path,line_number,category,matched_text,token_name,fallback_value
src/app/components/TableDocumentation.css,25,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TableDocumentation.css,26,e,var(--cvp-font-size-lg),--cvp-font-size-lg,
src/app/components/TableDocumentation.css,27,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/TableDocumentation.css,28,e,var(--cvp-space-2),--cvp-space-2,
src/app/components/TableDocumentation.css,28,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TableDocumentation.css,28,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TableDocumentation.css,29,e,var(--cvp-space-2),--cvp-space-2,
src/app/components/TableDocumentation.css,30,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TableDocumentation.css,30,e,var(--cvp-line-height-snug),--cvp-line-height-snug,
src/app/components/TableDocumentation.css,31,e,var(--cvp-table-row-bg),--cvp-table-row-bg,
src/app/components/TableDocumentation.css,31,e,var(--cvp-border-base-width),--cvp-border-base-width,
src/app/components/TableDocumentation.css,31,e,var(--cvp-table-row-border),--cvp-table-row-border,
src/app/components/TableDocumentation.css,31,e,var(--cvp-radius-sm),--cvp-radius-sm,
src/app/components/TableDocumentation.css,32,e,var(--cvp-table-row-bg-hover),--cvp-table-row-bg-hover,
src/app/components/TableDocumentation.css,32,a,--hover,,
src/app/components/TableDocumentation.css,33,e,var(--cvp-table-row-bg-selected),--cvp-table-row-bg-selected,
src/app/components/TableDocumentation.css,33,a,--selected,,
src/app/components/TableDocumentation.css,34,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/TableDocumentation.css,34,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/TableDocumentation.css,34,e,var(--cvp-radius-sm),--cvp-radius-sm,
src/app/components/TableDocumentation.css,34,b,font-size: 0,,
src/app/components/TableDocumentation.css,35,e,var(--cvp-color-surface-default),--cvp-color-surface-default,
src/app/components/TableDocumentation.css,35,e,var(--cvp-radius-sm),--cvp-radius-sm,
src/app/components/TableDocumentation.css,36,e,var(--cvp-border-focus-ring),--cvp-border-focus-ring,
src/app/components/TableDocumentation.css,36,b,box-shadow: var(--cvp-border-focus-ring),,
src/app/components/TableDocumentation.css,38,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/TableDocumentation.css,40,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TableDocumentation.css,40,e,var(--cvp-border-base-width),--cvp-border-base-width,
src/app/components/TableDocumentation.css,40,e,var(--cvp-color-border-subtle),--cvp-color-border-subtle,
src/app/components/TableDocumentation.css,41,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TableDocumentation.css,41,e,var(--cvp-color-surface-raised),--cvp-color-surface-raised,
src/app/components/TableDocumentation.css,41,e,var(--cvp-font-weight-medium),--cvp-font-weight-medium,
src/app/components/TableDocumentation.css,44,e,var(--cvp-color-text-link-default),--cvp-color-text-link-default,
src/app/components/TableDocumentation.css,44,e,var(--cvp-font-family-mono),--cvp-font-family-mono,
src/app/components/TableDocumentation.css,45,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TableDocumentation.css,46,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TableDocumentation.css,47,e,var(--cvp-space-2),--cvp-space-2,
src/app/components/TableDocumentation.css,48,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/TableDocumentation.css,49,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TableDocumentation.css,49,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TableDocumentation.css,49,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/TableDocumentation.tsx,21,a,--cvp-table-row-bg,,
src/app/components/TableDocumentation.tsx,21,a,--cvp-color-surface-default,,
src/app/components/TableDocumentation.tsx,22,a,--cvp-table-header-bg,,
src/app/components/TableDocumentation.tsx,22,a,--cvp-color-surface-raised,,
src/app/components/TableDocumentation.tsx,23,a,--cvp-table-row-border,,
src/app/components/TableDocumentation.tsx,23,a,--cvp-color-border-subtle,,
src/app/components/TableDocumentation.tsx,24,a,--cvp-table-row-bg-hover,,
src/app/components/TableDocumentation.tsx,24,a,--cvp-color-surface-hover,,
src/app/components/TableDocumentation.tsx,25,a,--cvp-table-row-bg-selected,,
src/app/components/TableDocumentation.tsx,25,a,--cvp-color-menu-item-active-bg,,
src/app/components/TableDocumentation.tsx,26,a,--cvp-table-cell-text,,
src/app/components/TableDocumentation.tsx,26,a,--cvp-color-text-primary,,
src/app/components/TableDocumentation.tsx,27,a,--cvp-table-cell-text-muted,,
src/app/components/TableDocumentation.tsx,27,a,--cvp-color-text-muted,,
src/app/components/TableDocumentation.tsx,28,a,--cvp-checkbox-border,,
src/app/components/TableDocumentation.tsx,28,a,--cvp-input-border,,
src/app/components/TableDocumentation.tsx,29,a,--cvp-table-focus-ring,,
src/app/components/TableDocumentation.tsx,29,a,--cvp-border-focus-ring,,
src/app/components/TableDocumentation.tsx,30,a,--cvp-table-row-height-compact,,
src/app/components/TableDocumentation.tsx,30,a,--cvp-space-900,,
src/app/components/TableDocumentation.tsx,31,a,--cvp-table-row-height-comfortable,,
src/app/components/TableDocumentation.tsx,31,a,--cvp-space-900,,
src/app/components/TableDocumentation.tsx,31,a,--cvp-space-2,,
src/app/components/TableDocumentation.tsx,105,a,--hover,,
src/app/components/TableDocumentation.tsx,106,a,--selected,,
src/app/components/TableSpecifications.tsx,63,c,"rgba(212, 228, 254, 0.1)",,
src/app/components/TableSpecifications.tsx,65,c,"rgba(212, 228, 254, 0.1)",,
src/app/components/TableSpecifications.tsx,66,c,"rgba(212, 228, 254, 0.1)",,
src/app/components/TableSpecifications.tsx,70,b,#f3f4f6,,
src/app/components/TableSpecifications.tsx,71,c,"rgba(61, 99, 221, 0.1)",,
src/app/components/TableSpecifications.tsx,72,b,#e5e7eb,,
src/app/components/TableSpecifications.tsx,73,b,#f3f4f6,,
src/app/components/TableSpecifications.tsx,79,b,#16a34a,,
src/app/components/TableSpecifications.tsx,80,b,#dcfce7,,
src/app/components/TableSpecifications.tsx,81,b,#86efac,,
src/app/components/TableSpecifications.tsx,87,b,#ffffff,,
src/app/components/TableSpecifications.tsx,88,b,#f8f9fa,,
src/app/components/TableSpecifications.tsx,89,b,#111827,,
src/app/components/TableSpecifications.tsx,90,b,#6b7280,,
src/app/components/TableSpecifications.tsx,91,b,#3d63dd,,
src/app/components/TableSpecifications.tsx,92,b,#244cce,,
src/app/components/TableSpecifications.tsx,93,b,#e6494e,,
src/app/components/TableSpecifications.tsx,94,b,#e6494e,,
src/app/components/TableSpecifications.tsx,100,b,#6b7280,,
src/app/components/TableSpecifications.tsx,101,b,#111827,,
src/app/components/TableSpecifications.tsx,125,c,"rgba(255, 255, 255, 0.1)",,
src/app/components/TableSpecifications.tsx,130,b,#6b6b78,,
src/app/components/TableSpecifications.tsx,132,b,#9b9ba5,,
src/app/components/Tabs.css,1,e,var(--cvp-tabs-list-bg),--cvp-tabs-list-bg,
src/app/components/Tabs.css,1,e,var(--cvp-tabs-list-border-width),--cvp-tabs-list-border-width,
src/app/components/Tabs.css,1,e,var(--cvp-tabs-list-border),--cvp-tabs-list-border,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-height),--cvp-tabs-tab-height,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-padding-y),--cvp-tabs-tab-padding-y,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-padding-x),--cvp-tabs-tab-padding-x,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-text),--cvp-tabs-text,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-bg),--cvp-tabs-tab-bg,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-radius),--cvp-tabs-tab-radius,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-tab-radius),--cvp-tabs-tab-radius,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-font-weight),--cvp-tabs-font-weight,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-font-size),--cvp-tabs-font-size,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-line-height),--cvp-tabs-line-height,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-font-family),--cvp-tabs-font-family,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-letter-spacing),--cvp-tabs-letter-spacing,
src/app/components/Tabs.css,2,e,var(--cvp-tabs-transition),--cvp-tabs-transition,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-text-hover),--cvp-tabs-text-hover,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-tab-bg-hover),--cvp-tabs-tab-bg-hover,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-focus-ring),--cvp-tabs-focus-ring,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-text-active),--cvp-tabs-text-active,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-tab-bg-active),--cvp-tabs-tab-bg-active,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-font-weight-active),--cvp-tabs-font-weight-active,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-text-disabled),--cvp-tabs-text-disabled,
src/app/components/Tabs.css,3,e,var(--cvp-tabs-disabled-opacity),--cvp-tabs-disabled-opacity,
src/app/components/Tabs.css,3,b,z-index:1,,
src/app/components/Tabs.css,3,b,box-shadow:var(--cvp-tabs-focus-ring),,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-indicator-inset),--cvp-tabs-indicator-inset,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-list-border-width),--cvp-tabs-list-border-width,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-indicator-size),--cvp-tabs-indicator-size,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-indicator),--cvp-tabs-indicator,
src/app/components/Tabs.css,4,e,var(--cvp-shape-rounded),--cvp-shape-rounded,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-indicator-duration),--cvp-tabs-indicator-duration,
src/app/components/Tabs.css,4,e,var(--cvp-tabs-transition-easing),--cvp-tabs-transition-easing,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-label-gap),--cvp-tabs-label-gap,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-icon-size),--cvp-tabs-icon-size,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-icon-size),--cvp-tabs-icon-size,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-panel-gap),--cvp-tabs-panel-gap,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-panel-text),--cvp-tabs-panel-text,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-panel-duration),--cvp-tabs-panel-duration,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-transition-easing),--cvp-tabs-transition-easing,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-panel-radius),--cvp-tabs-panel-radius,
src/app/components/Tabs.css,5,e,var(--cvp-tabs-focus-ring),--cvp-tabs-focus-ring,
src/app/components/Tabs.css,5,b,box-shadow:var(--cvp-tabs-focus-ring),,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-vertical-gap),--cvp-tabs-vertical-gap,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-list-border-width),--cvp-tabs-list-border-width,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-list-border),--cvp-tabs-list-border,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-tab-radius),--cvp-tabs-tab-radius,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-tab-radius),--cvp-tabs-tab-radius,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-indicator-inset),--cvp-tabs-indicator-inset,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-list-border-width),--cvp-tabs-list-border-width,
src/app/components/Tabs.css,6,e,var(--cvp-tabs-indicator-size),--cvp-tabs-indicator-size,
src/app/components/Tabs.css,6,a,--vertical,,
src/app/components/Tabs.css,6,a,--vertical,,
src/app/components/Tabs.css,6,a,--vertical,,
src/app/components/Tabs.css,6,a,--vertical,,
src/app/components/Tabs.css,6,a,--vertical,,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-space-2),--cvp-space-2,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-space-12),--cvp-space-12,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-color-surface-page),--cvp-color-surface-page,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-border-base),--cvp-border-base,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-radius-lg),--cvp-radius-lg,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-font-size-md),--cvp-font-size-md,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/TabsDocumentation.css,1,e,var(--cvp-line-height-normal),--cvp-line-height-normal,
src/app/components/TabsDocumentation.css,2,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TabsDocumentation.css,2,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TabsDocumentation.css,2,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/TabsDocumentation.css,2,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/TabsDocumentation.css,2,e,var(--cvp-font-weight-medium),--cvp-font-weight-medium,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-color-surface-page),--cvp-color-surface-page,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-border-base),--cvp-border-base,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-radius-lg),--cvp-radius-lg,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-font-weight-semibold),--cvp-font-weight-semibold,
src/app/components/TabsDocumentation.css,3,e,var(--cvp-letter-spacing-wide),--cvp-letter-spacing-wide,
src/app/components/TabsDocumentation.tsx,9,a,--cvp-tabs-text,,
src/app/components/TabsDocumentation.tsx,9,a,--cvp-color-text-muted,,
src/app/components/TabsDocumentation.tsx,10,a,--cvp-tabs-text-active,,
src/app/components/TabsDocumentation.tsx,10,a,--cvp-color-text-primary,,
src/app/components/TabsDocumentation.tsx,11,a,--cvp-tabs-indicator,,
src/app/components/TabsDocumentation.tsx,11,a,--cvp-color-brand-default,,
src/app/components/TabsDocumentation.tsx,12,a,--cvp-tabs-tab-bg-hover,,
src/app/components/TabsDocumentation.tsx,12,a,--cvp-color-surface-hover,,
src/app/components/TabsDocumentation.tsx,13,a,--cvp-tabs-focus-ring,,
src/app/components/TabsDocumentation.tsx,13,a,--cvp-border-focus-ring,,
src/app/components/TabsDocumentation.tsx,14,a,--cvp-tabs-text-disabled,,
src/app/components/TabsDocumentation.tsx,14,a,--cvp-color-text-disabled,,
src/app/components/TabsDocumentation.tsx,15,a,--cvp-tabs-tab-height,,
src/app/components/TabsDocumentation.tsx,15,a,--cvp-space-900,,
src/app/components/TabsDocumentation.tsx,16,a,--cvp-tabs-panel-gap,,
src/app/components/TabsDocumentation.tsx,16,a,--cvp-space-6,,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-section-gap),--cvp-tag-filter-section-gap,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-text),--cvp-tag-filter-text,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-font-family),--cvp-tag-filter-font-family,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-gap),--cvp-tag-filter-title-gap,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-text),--cvp-tag-filter-title-text,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-weight),--cvp-tag-filter-title-weight,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-size),--cvp-tag-filter-title-size,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-line-height),--cvp-tag-filter-title-line-height,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-font-family),--cvp-tag-filter-font-family,
src/app/components/TagFilter.css,1,e,var(--cvp-tag-filter-title-letter-spacing),--cvp-tag-filter-title-letter-spacing,
src/app/components/TagFilter.css,2,e,var(--cvp-tag-filter-summary-text),--cvp-tag-filter-summary-text,
src/app/components/TagFilter.css,2,e,var(--cvp-tag-filter-summary-size),--cvp-tag-filter-summary-size,
src/app/components/TagFilter.css,2,e,var(--cvp-tag-filter-summary-line-height),--cvp-tag-filter-summary-line-height,
src/app/components/TagFilter.css,2,e,var(--cvp-tag-filter-gap),--cvp-tag-filter-gap,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-option-gap),--cvp-tag-filter-option-gap,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-height),--cvp-tag-filter-height,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-padding-y),--cvp-tag-filter-padding-y,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-padding-x),--cvp-tag-filter-padding-x,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-option-text),--cvp-tag-filter-option-text,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-option-bg),--cvp-tag-filter-option-bg,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-border-width),--cvp-tag-filter-border-width,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-option-border),--cvp-tag-filter-option-border,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-radius),--cvp-tag-filter-radius,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-font-weight),--cvp-tag-filter-font-weight,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-font-size),--cvp-tag-filter-font-size,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-line-height),--cvp-tag-filter-line-height,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-font-family),--cvp-tag-filter-font-family,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-letter-spacing),--cvp-tag-filter-letter-spacing,
src/app/components/TagFilter.css,3,e,var(--cvp-tag-filter-transition),--cvp-tag-filter-transition,
src/app/components/TagFilter.css,4,e,var(--cvp-tag-filter-option-text-hover),--cvp-tag-filter-option-text-hover,
src/app/components/TagFilter.css,4,e,var(--cvp-tag-filter-option-bg-hover),--cvp-tag-filter-option-bg-hover,
src/app/components/TagFilter.css,4,e,var(--cvp-tag-filter-option-border-hover),--cvp-tag-filter-option-border-hover,
src/app/components/TagFilter.css,4,e,var(--cvp-tag-filter-option-bg-active),--cvp-tag-filter-option-bg-active,
src/app/components/TagFilter.css,4,e,var(--cvp-tag-filter-focus-ring),--cvp-tag-filter-focus-ring,
src/app/components/TagFilter.css,4,b,z-index:1,,
src/app/components/TagFilter.css,4,b,box-shadow:var(--cvp-tag-filter-focus-ring),,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-selected-text),--cvp-tag-filter-selected-text,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-selected-bg),--cvp-tag-filter-selected-bg,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-selected-border),--cvp-tag-filter-selected-border,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-font-weight-selected),--cvp-tag-filter-font-weight-selected,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-selected-bg-hover),--cvp-tag-filter-selected-bg-hover,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-selected-border-hover),--cvp-tag-filter-selected-border-hover,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-text),--cvp-tag-filter-disabled-text,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-bg),--cvp-tag-filter-disabled-bg,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-border),--cvp-tag-filter-disabled-border,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-opacity),--cvp-tag-filter-disabled-opacity,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-selected-text),--cvp-tag-filter-disabled-selected-text,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-selected-bg),--cvp-tag-filter-disabled-selected-bg,
src/app/components/TagFilter.css,5,e,var(--cvp-tag-filter-disabled-selected-border),--cvp-tag-filter-disabled-selected-border,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-target),--cvp-tag-filter-remove-target,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-target),--cvp-tag-filter-remove-target,
src/app/components/TagFilter.css,6,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-selected-icon),--cvp-tag-filter-selected-icon,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-radius),--cvp-tag-filter-remove-radius,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-transition-duration),--cvp-tag-filter-transition-duration,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-transition-easing),--cvp-tag-filter-transition-easing,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-icon-size),--cvp-tag-filter-remove-icon-size,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-icon-size),--cvp-tag-filter-remove-icon-size,
src/app/components/TagFilter.css,6,e,var(--cvp-tag-filter-remove-bg-hover),--cvp-tag-filter-remove-bg-hover,
src/app/components/TagFilterDocumentation.css,1,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TagFilterDocumentation.css,1,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TagFilterDocumentation.css,1,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/TagFilterDocumentation.css,1,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/TagFilterDocumentation.css,1,e,var(--cvp-font-weight-medium),--cvp-font-weight-medium,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-color-surface-page),--cvp-color-surface-page,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-border-base),--cvp-border-base,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-radius-lg),--cvp-radius-lg,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-font-weight-semibold),--cvp-font-weight-semibold,
src/app/components/TagFilterDocumentation.css,2,e,var(--cvp-letter-spacing-wide),--cvp-letter-spacing-wide,
src/app/components/TagFilterDocumentation.tsx,8,a,--cvp-tag-filter-option-text,,
src/app/components/TagFilterDocumentation.tsx,8,a,--cvp-color-text-secondary,,
src/app/components/TagFilterDocumentation.tsx,9,a,--cvp-tag-filter-option-border,,
src/app/components/TagFilterDocumentation.tsx,9,a,--cvp-color-border-default,,
src/app/components/TagFilterDocumentation.tsx,10,a,--cvp-tag-filter-selected-bg,,
src/app/components/TagFilterDocumentation.tsx,10,a,--cvp-color-brand-default,,
src/app/components/TagFilterDocumentation.tsx,11,a,--cvp-tag-filter-selected-text,,
src/app/components/TagFilterDocumentation.tsx,11,a,--cvp-color-text-on-brand,,
src/app/components/TagFilterDocumentation.tsx,12,a,--cvp-tag-filter-focus-ring,,
src/app/components/TagFilterDocumentation.tsx,12,a,--cvp-border-focus-ring,,
src/app/components/TagFilterDocumentation.tsx,13,a,--cvp-tag-filter-disabled-border,,
src/app/components/TagFilterDocumentation.tsx,13,a,--cvp-color-border-disabled,,
src/app/components/TagFilterDocumentation.tsx,14,a,--cvp-tag-filter-height,,
src/app/components/TagFilterDocumentation.tsx,14,a,--cvp-space-8,,
src/app/components/TagFilterDocumentation.tsx,15,a,--cvp-tag-filter-section-gap,,
src/app/components/TagFilterDocumentation.tsx,15,a,--cvp-space-8,,
src/app/components/TextArea.css,1,e,var(--cvp-input-field-gap),--cvp-input-field-gap,
src/app/components/TextArea.css,1,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/TextArea.css,1,e,var(--cvp-font-family-sans),--cvp-font-family-sans,
src/app/components/TextArea.css,2,e,var(--cvp-input-label-gap),--cvp-input-label-gap,
src/app/components/TextArea.css,3,e,var(--cvp-input-label-size),--cvp-input-label-size,
src/app/components/TextArea.css,3,e,var(--cvp-input-label-weight),--cvp-input-label-weight,
src/app/components/TextArea.css,3,e,var(--cvp-line-height-snug),--cvp-line-height-snug,
src/app/components/TextArea.css,4,e,var(--cvp-input-label-gap),--cvp-input-label-gap,
src/app/components/TextArea.css,4,e,var(--cvp-input-border-error),--cvp-input-border-error,
src/app/components/TextArea.css,5,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/TextArea.css,5,e,var(--cvp-input-support-size),--cvp-input-support-size,
src/app/components/TextArea.css,5,e,var(--cvp-line-height-tight),--cvp-line-height-tight,
src/app/components/TextArea.css,6,e,var(--cvp-textarea-min-height),--cvp-textarea-min-height,
src/app/components/TextArea.css,6,e,var(--cvp-textarea-padding),--cvp-textarea-padding,
src/app/components/TextArea.css,6,e,var(--cvp-input-text),--cvp-input-text,
src/app/components/TextArea.css,6,e,var(--cvp-input-bg),--cvp-input-bg,
src/app/components/TextArea.css,6,e,var(--cvp-input-border-width),--cvp-input-border-width,
src/app/components/TextArea.css,6,e,var(--cvp-input-border),--cvp-input-border,
src/app/components/TextArea.css,6,e,var(--cvp-input-radius),--cvp-input-radius,
src/app/components/TextArea.css,6,e,var(--cvp-input-font-weight),--cvp-input-font-weight,
src/app/components/TextArea.css,6,e,var(--cvp-input-font-size),--cvp-input-font-size,
src/app/components/TextArea.css,6,e,var(--cvp-input-line-height),--cvp-input-line-height,
src/app/components/TextArea.css,6,e,var(--cvp-font-family-sans),--cvp-font-family-sans,
src/app/components/TextArea.css,6,e,var(--cvp-letter-spacing-normal),--cvp-letter-spacing-normal,
src/app/components/TextArea.css,6,e,var(--cvp-input-transition),--cvp-input-transition,
src/app/components/TextArea.css,7,e,var(--cvp-input-placeholder),--cvp-input-placeholder,
src/app/components/TextArea.css,7,e,var(--cvp-input-border-hover),--cvp-input-border-hover,
src/app/components/TextArea.css,7,e,var(--cvp-input-border-focus),--cvp-input-border-focus,
src/app/components/TextArea.css,7,e,var(--cvp-input-focus-ring),--cvp-input-focus-ring,
src/app/components/TextArea.css,7,b,box-shadow:var(--cvp-input-focus-ring),,
src/app/components/TextArea.css,8,e,var(--cvp-input-border-error),--cvp-input-border-error,
src/app/components/TextArea.css,8,e,var(--cvp-input-error-ring),--cvp-input-error-ring,
src/app/components/TextArea.css,8,e,var(--cvp-input-border-error),--cvp-input-border-error,
src/app/components/TextArea.css,8,a,--error,,
src/app/components/TextArea.css,8,b,box-shadow:var(--cvp-input-error-ring),,
src/app/components/TextArea.css,9,e,var(--cvp-input-text-disabled),--cvp-input-text-disabled,
